PVSYST 8.1.4
,File,File date,Description
Project,Schaeffler Phase2 _Project.PRJ,06/12/25 09h13,Schaeffler  Phase 2:,
Geographical Site,Schaeffler SA, 58 Burman Rd, Deal Party, Gqeberha_MN82.SIT,06/12/25 09h13,Schaeffler SA, 58 Burman Rd, Deal Party, Gqeberha;South Africa;Africa;,
Weather data,Schaeffler SA_ 58 Burman Rd_ Deal Party_ Gqeberha_MN82_SYN.MET,17/02/25 20h03,Schaeffler SA, 58 Burman Rd, Deal Party, Gqeberha;Meteonorm 8.2 (2000-2017), Sat=100%;Synthetic,
Simulation variant,Schaeffler Phase2 _Project.VC2,27/07/26 19h06,Press-Shop Warehouse Sawtooth,
Simulation date,,28/07/26 12h42

Simulation:,Hourly values, from 01/01/90, to 31/12/90 

date,GlobInc,GlobEff,EArray,E_Grid,EReGrid,PR
    ,W/m²,W/m²,kW,kW,kVAh,ratio

28/08/90 14:00,486.08,450.21,424.44,414.12,137.5,0.8121
28/08/90 15:00,350.06,320.8,306.3,299.53,99.213,0.8157
28/08/90 16:00,202.58,173.39,166.27,162.85,53.781,0.7663
28/08/90 17:00,16.159,14.815,11.504,9.2112,3.0311,0.5434
28/08/90 18:00,0,0,0,-0.028,-0.0092,0
28/08/90 19:00,0,0,0,-0.028,-0.0092,0
28/08/90 20:00,0,0,0,-0.028,-0.0092,0
28/08/90 21:00,0,0,0,-0.028,-0.0092,0
28/08/90 22:00,0,0,0,-0.028,-0.0092,0
28/08/90 23:00,0,0,0,-0.028,-0.0092,0
29/08/90 00:00,0,0,0,-0.028,-0.0092,0
29/08/90 01:00,0,0,0,-0.028,-0.0092,0
29/08/90 02:00,0,0,0,-0.028,-0.0092,0
29/08/90 03:00,0,0,0,-0.028,-0.0092,0
29/08/90 04:00,0,0,0,-0.028,-0.0092,0
29/08/90 05:00,0,0,0,-0.028,-0.0092,0
29/08/90 06:00,0,0,0,-0.028,-0.0092,0
29/08/90 07:00,69.177,59.326,56.23,54.597,17.984,0.7523
29/08/90 08:00,224.12,195.81,192.83,188.94,62.422,0.8036
29/08/90 09:00,361.33,328.31,319.87,312.96,103.66,0.8257
29/08/90 10:00,496.35,458.38,437.94,427.43,141.92,0.8209
29/08/90 11:00,531.98,491.75,465.1,453.58,150.7,0.8128
29/08/90 12:00,553.49,512.28,481.23,469.09,155.92,0.8079
29/08/90 13:00,579.92,539.21,501.84,488.9,162.58,0.8036
29/08/90 14:00,504.72,467.92,439.86,429.02,142.5,0.8103
29/08/90 15:00,356.96,327.33,312.13,305.2,101.1,0.815
29/08/90 16:00,190.76,164.04,156.98,153.75,50.765,0.7683
29/08/90 17:00,15.131,13.902,10.647,8.286,2.7266,0.522
29/08/90 18:00,0,0,0,-0.028,-0.0092,0
29/08/90 19:00,0,0,0,-0.028,-0.0092,0
29/08/90 20:00,0,0,0,-0.028,-0.0092,0
29/08/90 21:00,0,0,0,-0.028,-0.0092,0
29/08/90 22:00,0,0,0,-0.028,-0.0092,0
29/08/90 23:00,0,0,0,-0.028,-0.0092,0
30/08/90 00:00,0,0,0,-0.028,-0.0092,0
30/08/90 01:00,0,0,0,-0.028,-0.0092,0
30/08/90 02:00,0,0,0,-0.028,-0.0092,0
30/08/90 03:00,0,0,0,-0.028,-0.0092,0
30/08/90 04:00,0,0,0,-0.028,-0.0092,0
30/08/90 05:00,0,0,0,-0.028,-0.0092,0
30/08/90 06:00,0,0,0,-0.028,-0.0092,0
30/08/90 07:00,90.329,75.837,73.131,71.239,23.476,0.7518
30/08/90 08:00,246.78,214.72,211.23,206.94,68.402,0.7994
30/08/90 09:00,421.46,384.15,371.99,363.62,120.58,0.8224
30/08/90 10:00,573.68,533.05,491.55,479.22,159.3,0.7963
30/08/90 11:00,624.27,582.17,527.35,513.61,170.87,0.7843
30/08/90 12:00,657.34,614,546.82,532.19,177.14,0.7718
30/08/90 13:00,641.94,599.54,538.01,523.65,174.28,0.7776
30/08/90 14:00,555.4,516.86,481.76,469.45,156.07,0.8057
30/08/90 15:00,381.04,349.98,332.61,325.07,107.74,0.8132
30/08/90 16:00,230.14,197.26,188.93,185.02,61.136,0.7664
30/08/90 17:00,17.286,15.817,12.417,10.199,3.3563,0.5624
30/08/90 18:00,0,0,0,-0.028,-0.0092,0
30/08/90 19:00,0,0,0,-0.028,-0.0092,0
30/08/90 20:00,0,0,0,-0.028,-0.0092,0
30/08/90 21:00,0,0,0,-0.028,-0.0092,0
30/08/90 22:00,0,0,0,-0.028,-0.0092,0
30/08/90 23:00,0,0,0,-0.028,-0.0092,0
31/08/90 00:00,0,0,0,-0.028,-0.0092,0
31/08/90 01:00,0,0,0,-0.028,-0.0092,0
31/08/90 02:00,0,0,0,-0.028,-0.0092,0
31/08/90 03:00,0,0,0,-0.028,-0.0092,0
31/08/90 04:00,0,0,0,-0.028,-0.0092,0
31/08/90 05:00,0,0,0,-0.028,-0.0092,0
31/08/90 06:00,0,0,0,-0.028,-0.0092,0
31/08/90 07:00,87.083,73.527,70.555,68.697,22.637,0.752
31/08/90 08:00,247.86,216.16,212.18,207.88,68.71,0.7995
31/08/90 09:00,432.91,394.94,380.63,372.01,123.38,0.8191
31/08/90 10:00,581.05,539.99,494.61,482.18,160.29,0.791
31/08/90 11:00,674.95,631.28,555.67,540.78,180.02,0.7638
31/08/90 12:00,718.5,673.33,577.34,561.51,187.02,0.745
31/08/90 13:00,676.72,633.52,553.84,538.89,179.41,0.7591
31/08/90 14:00,561.92,523.04,483.15,470.81,156.52,0.7987
31/08/90 15:00,416.31,383.39,360.57,352.18,116.8,0.8064
31/08/90 16:00,252.4,215.79,205.6,201.33,66.552,0.7604
31/08/90 17:00,21.875,19.765,16.062,14.089,4.6366,0.6139
31/08/90 18:00,0,0,0,-0.028,-0.0092,0
31/08/90 19:00,0,0,0,-0.028,-0.0092,0
31/08/90 20:00,0,0,0,-0.028,-0.0092,0
31/08/90 21:00,0,0,0,-0.028,-0.0092,0
31/08/90 22:00,0,0,0,-0.028,-0.0092,0
31/08/90 23:00,0,0,0,-0.028,-0.0092,0
01/09/90 00:00,0,0,0,-0.028,-0.0092,0
01/09/90 01:00,0,0,0,-0.028,-0.0092,0
01/09/90 02:00,0,0,0,-0.028,-0.0092,0
01/09/90 03:00,0,0,0,-0.028,-0.0092,0
01/09/90 04:00,0,0,0,-0.028,-0.0092,0
01/09/90 05:00,0,0,0,-0.028,-0.0092,0
01/09/90 06:00,0,0,0,-0.028,-0.0092,0
01/09/90 07:00,128.77,105.65,102.89,100.4,33.123,0.7432
01/09/90 08:00,332.91,287.63,279.69,273.7,90.639,0.7837
01/09/90 09:00,547.61,501.64,459.66,448.53,149.01,0.7808
01/09/90 10:00,717.41,670.76,578.43,562.77,187.42,0.7478
01/09/90 11:00,824.99,776.32,633.99,615.89,205.36,0.7116
01/09/90 12:00,866.16,816.31,653.48,634.46,211.66,0.6983
01/09/90 13:00,838.11,789.03,638.2,619.75,206.71,0.7049
01/09/90 14:00,735.17,689.28,584.98,568.65,189.47,0.7373
01/09/90 15:00,564.68,523.06,480.26,467.72,155.53,0.7896
01/09/90 16:00,328.83,279.98,266.09,260.27,86.16,0.7545
01/09/90 17:00,20.46,18.618,14.965,12.932,4.2558,0.6025
01/09/90 18:00,0,0,0,-0.028,-0.0092,0
01/09/90 19:00,0,0,0,-0.028,-0.0092,0
01/09/90 20:00,0,0,0,-0.028,-0.0092,0
01/09/90 21:00,0,0,0,-0.028,-0.0092,0
01/09/90 22:00,0,0,0,-0.028,-0.0092,0
01/09/90 23:00,0,0,0,-0.028,-0.0092,0
02/09/90 00:00,0,0,0,-0.028,-0.0092,0
02/09/90 01:00,0,0,0,-0.028,-0.0092,0
02/09/90 02:00,0,0,0,-0.028,-0.0092,0
02/09/90 03:00,0,0,0,-0.028,-0.0092,0
02/09/90 04:00,0,0,0,-0.028,-0.0092,0
02/09/90 05:00,0,0,0,-0.028,-0.0092,0
02/09/90 06:00,0,0,0,-0.028,-0.0092,0
02/09/90 07:00,122.26,100.95,98.05,95.662,31.553,0.7459
02/09/90 08:00,320.05,277.2,269.79,264.07,87.424,0.7865
02/09/90 09:00,523.44,479.75,445.32,434.67,144.36,0.7916
02/09/90 10:00,688.05,642.94,561.13,546.18,181.83,0.7567
02/09/90 11:00,790.16,742.82,616.66,599.27,199.75,0.723
02/09/90 12:00,831.96,783.37,637.06,618.74,206.34,0.7089
02/09/90 13:00,798.19,750.78,618.81,601.17,200.43,0.718
02/09/90 14:00,695.71,651.72,564.98,549.45,182.99,0.7529
02/09/90 15:00,539.59,499.69,463.66,451.73,150.16,0.798
02/09/90 16:00,306.81,262.23,249.87,244.48,80.902,0.7596
02/09/90 17:00,21.423,19.412,15.729,13.738,4.5212,0.6113
02/09/90 18:00,0,0,0,-0.028,-0.0092,0
02/09/90 19:00,0,0,0,-0.028,-0.0092,0
02/09/90 20:00,0,0,0,-0.028,-0.0092,0
02/09/90 21:00,0,0,0,-0.028,-0.0092,0
02/09/90 22:00,0,0,0,-0.028,-0.0092,0
02/09/90 23:00,0,0,0,-0.028,-0.0092,0
03/09/90 00:00,0,0,0,-0.028,-0.0092,0
03/09/90 01:00,0,0,0,-0.028,-0.0092,0
03/09/90 02:00,0,0,0,-0.028,-0.0092,0
03/09/90 03:00,0,0,0,-0.028,-0.0092,0
03/09/90 04:00,0,0,0,-0.028,-0.0092,0
03/09/90 05:00,0,0,0,-0.028,-0.0092,0
03/09/90 06:00,0,0,0,-0.028,-0.0092,0
03/09/90 07:00,13.546,12.244,9.1945,6.652,2.1889,0.4681
03/09/90 08:00,33.797,30.409,26.622,25.212,8.2995,0.7111
03/09/90 09:00,45.354,40.71,36.698,35.335,11.634,0.7427
03/09/90 10:00,59.794,53.661,49.463,47.961,15.796,0.7646
03/09/90 11:00,59.319,53.232,48.997,47.501,15.644,0.7633
03/09/90 12:00,65.041,58.379,54.082,52.524,17.301,0.7698
03/09/90 13:00,566.52,525.62,499.23,486.33,161.72,0.8183
03/09/90 14:00,503.98,466.92,441.52,430.6,143.03,0.8145
03/09/90 15:00,375.88,345.13,329.56,322.11,106.75,0.8169
03/09/90 16:00,216.43,187.48,179.6,175.9,58.109,0.7747
03/09/90 17:00,17.251,15.8,12.364,10.146,3.3388,0.5606
03/09/90 18:00,0,0,0,-0.028,-0.0092,0
03/09/90 19:00,0,0,0,-0.028,-0.0092,0
03/09/90 20:00,0,0,0,-0.028,-0.0092,0
03/09/90 21:00,0,0,0,-0.028,-0.0092,0
03/09/90 22:00,0,0,0,-0.028,-0.0092,0
03/09/90 23:00,0,0,0,-0.028,-0.0092,0
04/09/90 00:00,0,0,0,-0.028,-0.0092,0
04/09/90 01:00,0,0,0,-0.028,-0.0092,0
04/09/90 02:00,0,0,0,-0.028,-0.0092,0
04/09/90 03:00,0,0,0,-0.028,-0.0092,0
04/09/90 04:00,0,0,0,-0.028,-0.0092,0
04/09/90 05:00,0,0,0,-0.028,-0.0092,0
04/09/90 06:00,0,0,0,-0.028,-0.0092,0
04/09/90 07:00,48.86,43.804,39.734,38.335,12.623,0.7479
04/09/90 08:00,95.936,86.075,81.586,79.671,26.258,0.7916
04/09/90 09:00,198.55,178.85,173.29,169.77,56.063,0.8151
04/09/90 10:00,277.63,251.28,243.07,238.04,78.726,0.8173
04/09/90 11:00,292.6,265.02,255.45,250.12,82.741,0.8149
04/09/90 12:00,337.65,306.48,294.35,288.01,95.357,0.8131
04/09/90 13:00,304.9,276.51,265.37,259.78,85.958,0.8122
04/09/90 14:00,235.75,213.26,204.7,200.53,66.267,0.8108
04/09/90 15:00,150.86,135.92,129.54,126.86,41.853,0.8016
04/09/90 16:00,58.206,52.285,47.638,46.16,15.202,0.756
04/09/90 17:00,0,0,0,-0.028,-0.0092,0
04/09/90 18:00,0,0,0,-0.028,-0.0092,0
04/09/90 19:00,0,0,0,-0.028,-0.0092,0
04/09/90 20:00,0,0,0,-0.028,-0.0092,0
04/09/90 21:00,0,0,0,-0.028,-0.0092,0
04/09/90 22:00,0,0,0,-0.028,-0.0092,0
04/09/90 23:00,0,0,0,-0.028,-0.0092,0
05/09/90 00:00,0,0,0,-0.028,-0.0092,0
05/09/90 01:00,0,0,0,-0.028,-0.0092,0
05/09/90 02:00,0,0,0,-0.028,-0.0092,0
05/09/90 03:00,0,0,0,-0.028,-0.0092,0
05/09/90 04:00,0,0,0,-0.028,-0.0092,0
05/09/90 05:00,0,0,0,-0.028,-0.0092,0
05/09/90 06:00,0,0,0,-0.028,-0.0092,0
05/09/90 07:00,54.612,48.917,44.82,43.365,14.281,0.7569
05/09/90 08:00,131.35,117.64,113.02,110.63,36.485,0.8028
05/09/90 09:00,211.2,190.35,184.4,180.67,59.674,0.8154
05/09/90 10:00,276.29,250.04,241.72,236.73,78.288,0.8167
05/09/90 11:00,283.93,257.06,247.78,242.64,80.254,0.8146
05/09/90 12:00,308.05,279.23,268.57,262.9,86.996,0.8135
05/09/90 13:00,304.09,275.75,264.8,259.22,85.773,0.8126
05/09/90 14:00,224.4,202.86,194.76,190.8,63.037,0.8105
05/09/90 15:00,167.59,151.13,144.6,141.64,46.746,0.8057
05/09/90 16:00,110.18,98.291,92.727,90.673,29.892,0.7845
05/09/90 17:00,12.193,11.259,8.1806,5.617,1.8482,0.4391
05/09/90 18:00,0,0,0,-0.028,-0.0092,0
05/09/90 19:00,0,0,0,-0.028,-0.0092,0
05/09/90 20:00,0,0,0,-0.028,-0.0092,0
05/09/90 21:00,0,0,0,-0.028,-0.0092,0
05/09/90 22:00,0,0,0,-0.028,-0.0092,0
05/09/90 23:00,0,0,0,-0.028,-0.0092,0
06/09/90 00:00,0,0,0,-0.028,-0.0092,0
06/09/90 01:00,0,0,0,-0.028,-0.0092,0
06/09/90 02:00,0,0,0,-0.028,-0.0092,0
06/09/90 03:00,0,0,0,-0.028,-0.0092,0
06/09/90 04:00,0,0,0,-0.028,-0.0092,0
06/09/90 05:00,0,0,0,-0.028,-0.0092,0
06/09/90 06:00,0,0,0,-0.028,-0.0092,0
06/09/90 07:00,116.6,98.989,96.028,93.766,30.919,0.7666
06/09/90 08:00,287.56,252.02,246.55,241.47,79.875,0.8005
06/09/90 09:00,471.97,432.44,414.58,404.91,134.38,0.8178
06/09/90 10:00,602.7,561.04,510.71,497.66,165.5,0.7871
06/09/90 11:00,690.64,646.3,565.83,550.5,183.3,0.7598
06/09/90 12:00,762.18,715.74,603.01,586.09,195.32,0.733
06/09/90 13:00,736.45,691.35,588.95,572.53,190.76,0.7411
06/09/90 14:00,661.96,619.45,548.59,533.69,177.68,0.7685
06/09/90 15:00,488.82,452.34,424.26,413.75,137.42,0.8069
